Date/Time,23_04_19,17:44,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
253.50,3276.00,4813.00, 0.68
254.00,3336.00,4812.00, 0.69
254.50,3284.00,4814.00, 0.68
255.00,3176.00,4960.00, 0.64
255.50,3247.00,4899.00, 0.66
256.00,3278.00,4918.00, 0.67
256.50,3212.00,5014.00, 0.64
257.00,3286.00,4808.00, 0.68
257.50,3414.00,4916.00, 0.69
258.00,3305.00,5074.00, 0.65
258.50,3260.00,5094.00, 0.64
259.00,3307.00,5148.00, 0.64
259.50,3276.00,5021.00, 0.65
260.00,3336.00,5130.00, 0.65
260.50,3305.00,5068.00, 0.65
261.00,3330.00,4943.00, 0.67
261.50,3299.00,5111.00, 0.65
262.00,3363.00,5159.00, 0.65
262.50,3441.00,5097.00, 0.68
263.00,3420.00,5148.00, 0.66
263.50,3487.00,5182.00, 0.67
264.00,3453.00,5147.00, 0.67
264.50,3442.00,5200.00, 0.66
265.00,3406.00,5170.00, 0.66
265.50,3457.00,5170.00, 0.67
266.00,3627.00,5150.00, 0.70
266.50,3436.00,5297.00, 0.65
267.00,3376.00,5234.00, 0.65
267.50,3389.00,5310.00, 0.64
268.00,3514.00,5278.00, 0.67
268.50,3367.00,5185.00, 0.65
269.00,3395.00,5293.00, 0.64
269.50,3565.00,5152.00, 0.69
270.00,3576.00,5293.00, 0.68
270.50,3384.00,5282.00, 0.64
271.00,3497.00,5264.00, 0.66
271.50,3450.00,5307.00, 0.65
272.00,3561.00,5204.00, 0.68
272.50,3477.00,5333.00, 0.65
273.00,3507.00,5385.00, 0.65
273.50,3541.00,5356.00, 0.66
274.00,3611.00,5578.00, 0.65
274.50,3602.00,5459.00, 0.66
275.00,3696.00,5443.00, 0.68
275.50,3599.00,5414.00, 0.66
276.00,3682.00,5297.00, 0.70
276.50,3632.00,5564.00, 0.65
277.00,3568.00,5484.00, 0.65
277.50,3653.00,5400.00, 0.68
278.00,3599.00,5489.00, 0.66
278.50,3619.00,5475.00, 0.66
279.00,3653.00,5545.00, 0.66
279.50,3581.00,5512.00, 0.65
280.00,3668.00,5512.00, 0.67
280.50,3640.00,5582.00, 0.65
281.00,3737.00,5456.00, 0.68
281.50,3612.00,5623.00, 0.64
282.00,3647.00,5493.00, 0.66
282.50,3628.00,5493.00, 0.66
283.00,3637.00,5631.00, 0.65
283.50,3620.00,5484.00, 0.66
284.00,3599.00,5673.00, 0.63
284.50,3656.00,5502.00, 0.66
285.00,3741.00,5643.00, 0.66
285.50,3674.00,5739.00, 0.64
286.00,3727.00,5648.00, 0.66
286.50,3738.00,5603.00, 0.67
287.00,3763.00,5696.00, 0.66
287.50,3790.00,5721.00, 0.66
288.00,3712.00,5605.00, 0.66
288.50,3700.00,5594.00, 0.66
289.00,3708.00,5780.00, 0.64
289.50,3753.00,5852.00, 0.64
290.00,3799.00,5680.00, 0.67
290.50,3827.00,5726.00, 0.67
291.00,3775.00,5775.00, 0.65
291.50,3818.00,5601.00, 0.68
292.00,3771.00,5962.00, 0.63
292.50,3773.00,5773.00, 0.65
293.00,3832.00,5853.00, 0.65
293.50,3761.00,5746.00, 0.65
294.00,3682.00,5826.00, 0.63
294.50,3873.00,5857.00, 0.66
295.00,3868.00,5736.00, 0.67
295.50,3889.00,5926.00, 0.66
296.00,3811.00,5834.00, 0.65
296.50,3850.00,5818.00, 0.66
297.00,3805.00,5826.00, 0.65
297.50,3912.00,5915.00, 0.66
298.00,3916.00,5762.00, 0.68
298.50,3897.00,5711.00, 0.68
299.00,3798.00,5877.00, 0.65
299.50,3889.00,5849.00, 0.66
300.00,3912.00,5941.00, 0.66
300.50,3846.00,5916.00, 0.65
301.00,3812.00,5857.00, 0.65
301.50,3861.00,6001.00, 0.64
302.00,3881.00,5855.00, 0.66
302.50,3899.00,5804.00, 0.67
303.00,3970.00,5938.00, 0.67
303.50,3935.00,5903.00, 0.67
304.00,3740.00,5916.00, 0.63
304.50,3948.00,5873.00, 0.67
305.00,3905.00,5951.00, 0.66
305.50,3901.00,5962.00, 0.65
306.00,3949.00,5945.00, 0.66
306.50,3937.00,5937.00, 0.66
307.00,3959.00,6037.00, 0.66
307.50,3936.00,5988.00, 0.66
308.00,3959.00,6020.00, 0.66
308.50,4018.00,6151.00, 0.65
309.00,3922.00,5999.00, 0.65
309.50,4044.00,5998.00, 0.67
310.00,3928.00,6035.00, 0.65
310.50,3997.00,6081.00, 0.66
311.00,3984.00,6120.00, 0.65
311.50,4006.00,6025.00, 0.66
312.00,4034.00,6045.00, 0.67
312.50,4023.00,6234.00, 0.65
313.00,3988.00,6033.00, 0.66
313.50,4038.00,6061.00, 0.67
314.00,4031.00,6145.00, 0.66
314.50,4011.00,6078.00, 0.66
315.00,4077.00,6243.00, 0.65
315.50,4048.00,6153.00, 0.66
316.00,4109.00,6187.00, 0.66
316.50,4003.00,6204.00, 0.65
317.00,4128.00,6253.00, 0.66
317.50,4077.00,6015.00, 0.68
318.00,4038.00,6272.00, 0.64
318.50,4136.00,6315.00, 0.65
319.00,4083.00,5951.00, 0.69
319.50,4155.00,6310.00, 0.66
320.00,3996.00,6174.00, 0.65
320.50,4002.00,6105.00, 0.66
321.00,4104.00,6367.00, 0.64
321.50,4043.00,6471.00, 0.62
322.00,4084.00,6078.00, 0.67
322.50,4052.00,6139.00, 0.66
323.00,4119.00,6101.00, 0.68
323.50,4128.00,6372.00, 0.65
324.00,4117.00,6300.00, 0.65
324.50,4044.00,6170.00, 0.66
325.00,3998.00,6313.00, 0.63
325.50,4196.00,6217.00, 0.67
326.00,4094.00,6146.00, 0.67
326.50,4150.00,6246.00, 0.66
327.00,4191.00,6237.00, 0.67
327.50,4074.00,6356.00, 0.64
328.00,4143.00,6393.00, 0.65
328.50,4084.00,6035.00, 0.68
329.00,4144.00,6261.00, 0.66
329.50,4047.00,6330.00, 0.64
330.00,4126.00,6471.00, 0.64
330.50,4285.00,6117.00, 0.70
331.00,4229.00,6313.00, 0.67
331.50,4058.00,6289.00, 0.65
332.00,4145.00,6258.00, 0.66
332.50,4165.00,6561.00, 0.63
333.00,4163.00,6141.00, 0.68
333.50,4135.00,6420.00, 0.64
334.00,4273.00,6343.00, 0.67
334.50,4069.00,6409.00, 0.63
335.00,4153.00,6319.00, 0.66
335.50,4233.00,6334.00, 0.67
336.00,4162.00,6327.00, 0.66
336.50,4226.00,6285.00, 0.67
337.00,4196.00,6329.00, 0.66
337.50,4296.00,6328.00, 0.68
338.00,4125.00,6407.00, 0.64
338.50,4174.00,6380.00, 0.65
339.00,4152.00,6466.00, 0.64
339.50,4150.00,6314.00, 0.66
340.00,4137.00,6401.00, 0.65
340.50,4171.00,6342.00, 0.66
341.00,4234.00,6356.00, 0.67
341.50,4192.00,6380.00, 0.66
342.00,4322.00,6400.00, 0.68
342.50,4277.00,6550.00, 0.65
343.00,4255.00,6491.00, 0.66
343.50,4287.00,6505.00, 0.66
344.00,4199.00,6399.00, 0.66
344.50,4141.00,6437.00, 0.64
345.00,4226.00,6306.00, 0.67
345.50,4183.00,6578.00, 0.64
346.00,4181.00,6445.00, 0.65
346.50,4008.00,6365.00, 0.63
347.00,4187.00,6450.00, 0.65
347.50,4240.00,6611.00, 0.64
348.00,4245.00,6416.00, 0.66
348.50,4307.00,6385.00, 0.67
349.00,4336.00,6625.00, 0.65
349.50,4253.00,6529.00, 0.65
350.00,4261.00,6507.00, 0.65
350.50,4217.00,6497.00, 0.65
351.00,4236.00,6481.00, 0.65
351.50,4284.00,6460.00, 0.66
352.00,4339.00,6567.00, 0.66
352.50,4333.00,6540.00, 0.66
353.00,4366.00,6551.00, 0.67
353.50,4217.00,6578.00, 0.64
354.00,4405.00,6535.00, 0.67
354.50,4318.00,6480.00, 0.67
355.00,4206.00,6397.00, 0.66
355.50,4218.00,6494.00, 0.65
356.00,4297.00,6493.00, 0.66
356.50,4396.00,6496.00, 0.68
357.00,4270.00,6560.00, 0.65
357.50,4328.00,6669.00, 0.65
358.00,4292.00,6548.00, 0.66
358.50,4290.00,6540.00, 0.66
359.00,4360.00,6551.00, 0.67
359.50,4162.00,6600.00, 0.63
360.00,4466.00,6521.00, 0.68
360.50,4295.00,6712.00, 0.64
361.00,4420.00,6630.00, 0.67
361.50,4249.00,6684.00, 0.64
362.00,4296.00,6537.00, 0.66
362.50,4272.00,6675.00, 0.64
363.00,4253.00,6554.00, 0.65
363.50,4306.00,6699.00, 0.64
364.00,4410.00,6559.00, 0.67
364.50,4364.00,6535.00, 0.67
365.00,4440.00,6572.00, 0.68
365.50,4303.00,6573.00, 0.65
366.00,4372.00,6703.00, 0.65
366.50,4497.00,6668.00, 0.67
367.00,4320.00,6672.00, 0.65
367.50,4326.00,6640.00, 0.65
368.00,4467.00,6550.00, 0.68
368.50,4201.00,6832.00, 0.61
369.00,4408.00,6695.00, 0.66
